condition,root_id,side,rate_hz
kc_set_b,720575940617766228,right,0.0
kc_set_b,720575940617769217,right,0.0
kc_set_b,720575940617771421,left,0.0
kc_set_b,720575940617771521,right,0.0
kc_set_b,720575940617792596,left,0.0
kc_set_b,720575940617795073,left,0.0
kc_set_b,720575940617807517,right,0.0
kc_set_b,720575940617811540,right,0.0
kc_set_b,720575940617814429,right,0.0
kc_set_b,720575940617820929,left,0.0
kc_set_b,720575940617825344,left,0.0
kc_set_b,720575940617834560,right,0.0
kc_set_b,720575940617845076,right,0.0
kc_set_b,720575940617849920,right,0.0
kc_set_b,720575940617853524,left,0.0
kc_set_b,720575940617854036,left,147.4
kc_set_b,720575940617855133,right,0.0
kc_set_b,720575940617856340,right,0.0
kc_set_b,720575940617857053,right,0.0
kc_set_b,720575940617865117,left,0.0
kc_set_b,720575940617865280,right,0.0
kc_set_b,720575940617866048,right,0.0
kc_set_b,720575940617871680,left,0.0
kc_set_b,720575940617873728,left,0.0
kc_set_b,720575940617873984,right,0.0
kc_set_b,720575940617874205,left,0.0
kc_set_b,720575940617876048,right,0.0
kc_set_b,720575940617876288,left,0.0
kc_set_b,720575940617877720,left,0.0
kc_set_b,720575940617878080,right,0.0
kc_set_b,720575940617893461,right,0.0
kc_set_b,720575940617899403,left,0.0
kc_set_b,720575940617902676,right,0.0
kc_set_b,720575940617908820,right,0.0
kc_set_b,720575940617911104,left,0.0
kc_set_b,720575940617911360,right,0.0
kc_set_b,720575940617922870,left,0.0
kc_set_b,720575940617924432,right,0.0
kc_set_b,720575940617926198,right,0.0
kc_set_b,720575940617931547,left,0.0
kc_set_b,720575940617937181,right,0.0
kc_set_b,720575940617937437,right,0.0
kc_set_b,720575940617940048,right,0.0
kc_set_b,720575940617940304,right,0.0
kc_set_b,720575940617941046,right,0.0
kc_set_b,720575940617942326,left,0.0
kc_set_b,720575940617954075,left,0.0
kc_set_b,720575940617957915,left,0.0
kc_set_b,720575940617957937,left,0.0
kc_set_b,720575940617959729,left,0.0
kc_set_b,720575940617963480,right,0.0
kc_set_b,720575940617972253,left,0.0
kc_set_b,720575940617973021,right,0.0
kc_set_b,720575940617982800,right,0.0
kc_set_b,720575940617989076,right,0.0
kc_set_b,720575940618015773,right,0.0
kc_set_b,720575940618021147,left,0.0
kc_set_b,720575940618036509,right,0.0
kc_set_b,720575940618036765,left,0.0
kc_set_b,720575940618075733,left,0.0
kc_set_b,720575940618106437,left,0.0
kc_set_b,720575940618110021,left,0.0
kc_set_b,720575940618112459,left,0.0
kc_set_b,720575940618125893,left,0.0
kc_set_b,720575940618131505,right,0.0
kc_set_b,720575940618132184,left,0.0
kc_set_b,720575940618133072,left,0.0
kc_set_b,720575940618148406,right,0.0
kc_set_b,720575940618150736,left,0.0
kc_set_b,720575940618158160,left,0.0
kc_set_b,720575940618163013,left,0.0
kc_set_b,720575940618181445,left,0.0
kc_set_b,720575940618182535,right,0.0
kc_set_b,720575940618182981,right,0.0
kc_set_b,720575940618183559,right,0.0
kc_set_b,720575940618184839,right,0.0
kc_set_b,720575940618185296,left,0.0
kc_set_b,720575940618190160,left,0.0
kc_set_b,720575940618190238,right,0.0
kc_set_b,720575940618194708,right,0.0
kc_set_b,720575940618198721,right,0.0
kc_set_b,720575940618201620,right,0.0
kc_set_b,720575940618203783,right,0.0
kc_set_b,720575940618210251,right,0.0
kc_set_b,720575940618211742,left,0.0
kc_set_b,720575940618223518,left,0.0
kc_set_b,720575940618224709,right,0.0
kc_set_b,720575940618225566,left,0.0
kc_set_b,720575940618226085,right,0.0
kc_set_b,720575940618226245,right,0.0
kc_set_b,720575940618245569,right,0.0
kc_set_b,720575940618258742,right,0.0
kc_set_b,720575940618266491,right,0.0
kc_set_b,720575940618266747,right,0.0
kc_set_b,720575940618266900,right,0.0
kc_set_b,720575940618277681,left,0.0
kc_set_b,720575940618292785,left,0.0
kc_set_b,720575940618292939,right,0.0
kc_set_b,720575940618293589,left,147.2
kc_set_b,720575940618294853,left,0.0
kc_set_b,720575940618299712,right,0.0
kc_set_b,720575940618306112,right,0.0
kc_set_b,720575940618306718,left,0.0
kc_set_b,720575940618326292,right,0.0
kc_set_b,720575940618334145,right,0.0
kc_set_b,720575940618337300,right,0.0
kc_set_b,720575940618337985,right,0.0
kc_set_b,720575940618339777,right,0.0
kc_set_b,720575940618341952,right,0.0
kc_set_b,720575940618349703,left,0.0
kc_set_b,720575940618353186,left,0.0
kc_set_b,720575940618359745,right,0.0
kc_set_b,720575940618371777,right,0.0
kc_set_b,720575940618376327,left,0.0
kc_set_b,720575940618379723,left,0.0
kc_set_b,720575940618394453,right,0.0
kc_set_b,720575940618396399,right,0.0
kc_set_b,720575940618400459,left,0.0
kc_set_b,720575940618407589,left,0.0
kc_set_b,720575940618418085,left,0.0
kc_set_b,720575940618419776,right,0.0
kc_set_b,720575940618422592,right,0.0
kc_set_b,720575940618425246,left,0.0
kc_set_b,720575940618427712,left,0.0
kc_set_b,720575940618436672,right,0.0
kc_set_b,720575940618464379,left,0.0
kc_set_b,720575940618469725,left,0.0
kc_set_b,720575940618470383,right,0.0
kc_set_b,720575940618473808,left,0.0
kc_set_b,720575940618492224,left,0.0
kc_set_b,720575940618497216,right,0.0
kc_set_b,720575940618506155,right,0.0
kc_set_b,720575940618510868,left,0.0
kc_set_b,720575940618517440,right,0.0
kc_set_b,720575940618526912,right,0.0
kc_set_b,720575940618529044,left,0.0
kc_set_b,720575940618531099,left,0.0
kc_set_b,720575940618544367,right,0.0
kc_set_b,720575940618544623,right,0.0
kc_set_b,720575940618545903,right,0.0
kc_set_b,720575940618547280,right,0.0
kc_set_b,720575940618548975,right,0.0
kc_set_b,720575940618565313,left,0.0
kc_set_b,720575940618572422,right,0.0
kc_set_b,720575940618586459,right,0.0
kc_set_b,720575940618592390,right,0.0
kc_set_b,720575940618606160,left,0.0
kc_set_b,720575940618612928,left,0.0
kc_set_b,720575940618627207,right,0.0
kc_set_b,720575940618630193,left,0.0
kc_set_b,720575940618657334,right,0.0
kc_set_b,720575940618657950,right,0.0
kc_set_b,720575940618659998,left,0.0
kc_set_b,720575940618662939,right,0.0
kc_set_b,720575940618667143,right,0.0
kc_set_b,720575940618671495,right,0.0
kc_set_b,720575940618671751,right,0.0
kc_set_b,720575940618678548,left,0.0
kc_set_b,720575940618683328,left,0.0
kc_set_b,720575940618691742,right,0.0
kc_set_b,720575940618696896,left,0.0
kc_set_b,720575940618700573,left,0.0
kc_set_b,720575940618707183,left,0.0
kc_set_b,720575940618714351,left,0.0
kc_set_b,720575940618722475,left,0.0
kc_set_b,720575940618731934,left,0.0
kc_set_b,720575940618739621,right,0.0
kc_set_b,720575940618746747,right,0.0
kc_set_b,720575940618756987,left,0.0
kc_set_b,720575940618758178,right,0.0
kc_set_b,720575940618765528,right,0.0
kc_set_b,720575940618770230,right,0.0
kc_set_b,720575940618776833,right,0.0
kc_set_b,720575940618779118,right,0.0
kc_set_b,720575940618790966,left,0.0
kc_set_b,720575940618817182,right,0.0
kc_set_b,720575940618830459,left,0.0
kc_set_b,720575940618839942,left,0.0
kc_set_b,720575940618841910,right,0.0
kc_set_b,720575940618844353,right,0.0
kc_set_b,720575940618844465,left,0.0
kc_set_b,720575940618846001,right,0.0
kc_set_b,720575940618849841,right,0.0
kc_set_b,720575940618861504,left,0.0
kc_set_b,720575940618868273,left,0.0
kc_set_b,720575940618869406,left,0.0
kc_set_b,720575940618873723,right,0.0
kc_set_b,720575940618875819,left,0.0
kc_set_b,720575940618876062,right,0.0
kc_set_b,720575940618876075,left,0.0
kc_set_b,720575940618886336,left,0.0
kc_set_b,720575940618887151,left,0.0
kc_set_b,720575940618889387,left,0.0
kc_set_b,720575940618894246,right,0.0
kc_set_b,720575940618894528,left,0.0
kc_set_b,720575940618903931,left,155.4
kc_set_b,720575940618904229,left,0.0
kc_set_b,720575940618905766,right,0.0
kc_set_b,720575940618924965,left,0.0
kc_set_b,720575940618926319,left,0.0
kc_set_b,720575940618963950,left,0.0
kc_set_b,720575940618975936,left,0.0
kc_set_b,720575940618980299,right,0.0
kc_set_b,720575940618989421,right,0.0
kc_set_b,720575940618992449,right,0.0
kc_set_b,720575940618992749,right,0.0
kc_set_b,720575940618994880,right,0.0
kc_set_b,720575940618997297,right,0.0
kc_set_b,720575940619003051,left,0.0
kc_set_b,720575940619008192,left,0.0
kc_set_b,720575940619010251,left,0.0
kc_set_b,720575940619021958,left,0.0
kc_set_b,720575940619026241,right,0.0
kc_set_b,720575940619028289,right,0.0
kc_set_b,720575940619031572,left,0.0
kc_set_b,720575940619036911,right,0.0
kc_set_b,720575940619038061,right,0.0
kc_set_b,720575940619041133,right,0.0
kc_set_b,720575940619054027,right,0.0
kc_set_b,720575940619055969,right,0.0
kc_set_b,720575940619060321,right,0.0
kc_set_b,720575940619077217,right,0.0
kc_set_b,720575940619078592,right,0.0
kc_set_b,720575940619090529,right,0.0
kc_set_b,720575940619090785,right,0.0
kc_set_b,720575940619105190,left,0.0
kc_set_b,720575940619112102,left,0.0
kc_set_b,720575940619115845,right,0.0
kc_set_b,720575940619119782,left,0.0
kc_set_b,720575940619143590,left,0.0
kc_set_b,720575940619146837,left,0.0
kc_set_b,720575940619147349,right,0.0
kc_set_b,720575940619148117,left,0.0
kc_set_b,720575940619152110,left,0.0
kc_set_b,720575940619153749,left,0.0
kc_set_b,720575940619154891,right,0.0
kc_set_b,720575940619155029,right,0.0
kc_set_b,720575940619155182,left,0.0
kc_set_b,720575940619155541,left,0.0
kc_set_b,720575940619156565,right,0.0
kc_set_b,720575940619197899,left,0.0
kc_set_b,720575940619205103,left,0.0
kc_set_b,720575940619205229,left,0.0
kc_set_b,720575940619221569,left,0.0
kc_set_b,720575940619226607,left,0.0
kc_set_b,720575940619229037,left,0.0
kc_set_b,720575940619229761,left,0.0
kc_set_b,720575940619242081,left,0.0
kc_set_b,720575940619245121,left,0.0
kc_set_b,720575940619245648,left,0.0
kc_set_b,720575940619247713,left,0.0
kc_set_b,720575940619249318,left,0.0
kc_set_b,720575940619250785,left,0.0
kc_set_b,720575940619254448,right,0.0
kc_set_b,720575940619259374,left,0.0
kc_set_b,720575940619259477,right,0.0
kc_set_b,720575940619259886,left,0.0
kc_set_b,720575940619260737,left,0.0
kc_set_b,720575940619271384,right,0.0
kc_set_b,720575940619272920,left,0.0
kc_set_b,720575940619274456,left,0.0
kc_set_b,720575940619297073,left,0.0
kc_set_b,720575940619298865,left,0.0
kc_set_b,720575940619305808,right,0.0
kc_set_b,720575940619311286,left,0.0
kc_set_b,720575940619319512,left,0.0
kc_set_b,720575940619336942,right,0.0
kc_set_b,720575940619353766,left,0.0
kc_set_b,720575940619354417,left,0.0
kc_set_b,720575940619355185,left,0.0
kc_set_b,720575940619357275,left,0.0
kc_set_b,720575940619358001,left,0.0
kc_set_b,720575940619358257,right,0.0
kc_set_b,720575940619369198,right,0.0
kc_set_b,720575940619375701,right,0.0
kc_set_b,720575940619382833,left,0.0
kc_set_b,720575940619382875,right,0.0
kc_set_b,720575940619404214,right,0.0
kc_set_b,720575940619404982,right,0.0
kc_set_b,720575940619412596,right,0.0
kc_set_b,720575940619414132,right,0.0
kc_set_b,720575940619421505,left,0.0
kc_set_b,720575940619423398,left,0.0
kc_set_b,720575940619430326,right,0.0
kc_set_b,720575940619434887,right,0.0
kc_set_b,720575940619435399,right,0.0
kc_set_b,720575940619439792,left,0.0
kc_set_b,720575940619443376,left,0.0
kc_set_b,720575940619444139,right,0.0
kc_set_b,720575940619463088,left,0.0
kc_set_b,720575940619465904,left,0.0
kc_set_b,720575940619466416,left,0.0
kc_set_b,720575940619472225,left,0.0
kc_set_b,720575940619475376,left,0.0
kc_set_b,720575940619477809,left,0.0
kc_set_b,720575940619487414,right,0.0
kc_set_b,720575940619495664,right,0.0
kc_set_b,720575940619509744,right,0.0
kc_set_b,720575940619509925,left,0.0
kc_set_b,720575940619511206,left,0.0
kc_set_b,720575940619516144,right,0.0
kc_set_b,720575940619519909,right,0.0
kc_set_b,720575940619527845,left,0.0
kc_set_b,720575940619535563,right,0.0
kc_set_b,720575940619556437,right,0.0
kc_set_b,720575940619587009,right,0.0
kc_set_b,720575940619597761,right,0.0
kc_set_b,720575940619599213,left,0.0
kc_set_b,720575940619604134,left,0.0
kc_set_b,720575940619616193,left,0.0
kc_set_b,720575940619630207,right,0.0
kc_set_b,720575940619637845,left,0.0
kc_set_b,720575940619640149,left,0.0
kc_set_b,720575940619649109,left,0.0
kc_set_b,720575940619651019,right,0.0
kc_set_b,720575940619652555,right,0.0
kc_set_b,720575940619658433,right,0.0
kc_set_b,720575940619659969,left,0.0
kc_set_b,720575940619665023,right,0.0
kc_set_b,720575940619667041,left,0.0
kc_set_b,720575940619668053,right,0.0
kc_set_b,720575940619668212,right,0.0
kc_set_b,720575940619668577,left,0.0
kc_set_b,720575940619672656,right,0.0
kc_set_b,720575940619673936,right,0.0
kc_set_b,720575940619682625,right,0.0
kc_set_b,720575940619684299,left,0.0
kc_set_b,720575940619684688,right,0.0
kc_set_b,720575940619693003,right,0.0
kc_set_b,720575940619695553,right,0.0
kc_set_b,720575940619695809,right,0.0
kc_set_b,720575940619695860,right,0.0
kc_set_b,720575940619696660,left,0.0
kc_set_b,720575940619701631,right,0.0
kc_set_b,720575940619704656,left,0.0
kc_set_b,720575940619705983,right,0.0
kc_set_b,720575940619713200,right,0.0
kc_set_b,720575940619722576,right,0.0
kc_set_b,720575940619723088,right,0.0
kc_set_b,720575940619723979,left,0.0
kc_set_b,720575940619731392,right,0.0
kc_set_b,720575940619734720,left,0.0
kc_set_b,720575940619742144,left,0.0
kc_set_b,720575940619742656,right,0.0
kc_set_b,720575940619743680,left,0.0
kc_set_b,720575940619744960,right,0.0
kc_set_b,720575940619754734,left,0.0
kc_set_b,720575940619756148,left,156.6
kc_set_b,720575940619766613,left,0.0
kc_set_b,720575940619769008,right,0.0
kc_set_b,720575940619770228,left,0.0
kc_set_b,720575940619777520,left,0.0
kc_set_b,720575940619778645,right,0.0
kc_set_b,720575940619781620,right,0.0
kc_set_b,720575940619793012,left,0.0
kc_set_b,720575940619794512,right,0.0
kc_set_b,720575940619795883,right,0.0
kc_set_b,720575940619802539,right,0.0
kc_set_b,720575940619808756,right,0.0
kc_set_b,720575940619809263,left,0.0
kc_set_b,720575940619813637,right,0.0
kc_set_b,720575940619825237,left,0.0
kc_set_b,720575940619828359,right,0.0
kc_set_b,720575940619834965,right,0.0
kc_set_b,720575940619835733,left,0.0
kc_set_b,720575940619842580,right,0.0
kc_set_b,720575940619855696,left,0.0
kc_set_b,720575940619856822,left,0.0
kc_set_b,720575940619863174,right,0.0
kc_set_b,720575940619864912,right,0.0
kc_set_b,720575940619866657,right,0.0
kc_set_b,720575940619872372,right,0.0
kc_set_b,720575940619876702,right,0.0
kc_set_b,720575940619895329,right,0.0
kc_set_b,720575940619896581,right,0.0
kc_set_b,720575940619897734,right,0.0
kc_set_b,720575940619898759,left,0.0
kc_set_b,720575940619899527,left,141.4
kc_set_b,720575940619901063,left,0.0
kc_set_b,720575940619902343,left,0.0
kc_set_b,720575940619906987,left,0.0
kc_set_b,720575940619916720,left,0.0
kc_set_b,720575940619936639,left,0.0
kc_set_b,720575940619937718,right,0.0
kc_set_b,720575940619938998,right,0.0
kc_set_b,720575940619942320,left,0.0
kc_set_b,720575940619949040,left,0.0
kc_set_b,720575940619954091,right,0.0
kc_set_b,720575940619960926,right,0.0
kc_set_b,720575940619964916,left,0.0
kc_set_b,720575940619965684,left,0.0
kc_set_b,720575940619967879,right,0.0
kc_set_b,720575940619968647,left,0.0
kc_set_b,720575940619970586,right,0.0
kc_set_b,720575940619971009,left,0.0
kc_set_b,720575940619974689,right,0.0
kc_set_b,720575940619977566,right,0.0
kc_set_b,720575940619978266,right,0.0
kc_set_b,720575940619985140,left,0.0
kc_set_b,720575940619994759,right,0.0
kc_set_b,720575940619995418,right,0.0
kc_set_b,720575940620002036,left,0.0
kc_set_b,720575940620004129,right,0.0
kc_set_b,720575940620007457,right,0.0
kc_set_b,720575940620012321,right,0.0
kc_set_b,720575940620020257,right,0.0
kc_set_b,720575940620020769,right,0.0
kc_set_b,720575940620029575,left,0.0
kc_set_b,720575940620036385,right,0.0
kc_set_b,720575940620039589,right,0.0
kc_set_b,720575940620039956,right,0.0
kc_set_b,720575940620041125,right,0.0
kc_set_b,720575940620042375,right,0.0
kc_set_b,720575940620045061,left,0.0
kc_set_b,720575940620051580,right,0.0
kc_set_b,720575940620054277,left,0.0
kc_set_b,720575940620055790,right,0.0
kc_set_b,720575940620058236,right,0.0
kc_set_b,720575940620058350,left,0.0
kc_set_b,720575940620059045,right,0.0
kc_set_b,720575940620073606,right,0.0
kc_set_b,720575940620079856,right,0.0
kc_set_b,720575940620109191,right,0.0
kc_set_b,720575940620124028,right,0.0
kc_set_b,720575940620126076,right,0.0
kc_set_b,720575940620143525,right,0.0
kc_set_b,720575940620153876,right,0.0
kc_set_b,720575940620154206,left,0.0
kc_set_b,720575940620156692,left,0.0
kc_set_b,720575940620172272,left,0.0
kc_set_b,720575940620172397,right,0.0
kc_set_b,720575940620176237,right,0.0
kc_set_b,720575940620177517,left,0.0
kc_set_b,720575940620179309,left,0.0
kc_set_b,720575940620179821,right,0.0
kc_set_b,720575940620182399,left,155.4
kc_set_b,720575940620187305,right,0.0
kc_set_b,720575940620196336,left,0.0
kc_set_b,720575940620197658,left,0.0
kc_set_b,720575940620200709,left,147.4
kc_set_b,720575940620205951,right,0.0
kc_set_b,720575940620210854,left,0.0
kc_set_b,720575940620210857,right,0.0
kc_set_b,720575940620211622,right,0.0
kc_set_b,720575940620223398,right,0.0
kc_set_b,720575940620225264,left,0.0
kc_set_b,720575940620226470,left,0.0
kc_set_b,720575940620226729,right,0.0
kc_set_b,720575940620227617,left,0.0
kc_set_b,720575940620229729,left,0.0
kc_set_b,720575940620230497,right,0.0
kc_set_b,720575940620232363,right,0.0
kc_set_b,720575940620235968,right,0.0
kc_set_b,720575940620236270,left,0.0
kc_set_b,720575940620263233,left,0.0
kc_set_b,720575940620268123,left,0.0
kc_set_b,720575940620272064,right,0.0
kc_set_b,720575940620272832,right,0.0
kc_set_b,720575940620273023,right,0.0
kc_set_b,720575940620273279,left,0.0
kc_set_b,720575940620273344,left,0.0
kc_set_b,720575940620274497,right,0.0
kc_set_b,720575940620276801,right,0.0
kc_set_b,720575940620282758,right,0.0
kc_set_b,720575940620283227,left,0.0
kc_set_b,720575940620286558,left,0.0
kc_set_b,720575940620303040,right,0.0
kc_set_b,720575940620305499,left,0.0
kc_set_b,720575940620305502,left,0.0
